 Mean of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
118.2265625,0.367447,-0.055255631,11.68915851,18.34771307,356.7835368,0
126.09375,-0.146764042,-0.471484806,14.14189505,9.606974327,120.9475351,0
93.46875,0.606659557,-0.15515846,16.40477756,8.895541487,101.3021188,0
144.328125,-0.285120899,-0.073859226,17.61255917,10.09280541,109.449737,0
118.0703125,0.333058618,0.943323478,9.15378181,22.18283696,550.6007042,0
92.078125,0.595656496,1.52987739,18.85082699,8.724524795,87.93099303,0
141.796875,-0.070158659,0.507896592,17.96954616,9.120125908,94.19737394,0
136.9453125,0.020490026,-0.752266542,8.488049207,24.05379885,682.4238526,0
115.390625,0.284449078,0.292062005,18.37377137,7.975588115,71.18472639,0
140.9140625,-0.191336828,0.265396723,44.11792003,3.866390308,13.92026729,0
123.296875,-0.02557816,-0.150500687,15.43107724,9.484807895,111.8356007,0
35.6640625,3.977642599,19.33037447,85.58128285,-0.219283809,-1.300538953,1
118.828125,0.394514602,0.44964409,15.26546982,10.22078079,127.9772257,0
29.390625,5.163921004,28.81412049,60.27744581,1.435925521,1.528894592,1
112.0078125,0.365664673,-0.188354737,12.89939292,11.08575487,163.404206,0
45.4296875,4.256673392,24.71317852,52.65820083,2.971689457,8.159988565,1
133.359375,-0.157029889,0.565504615,18.30209583,7.211573168,62.59112952,0
138.421875,-0.31059466,-0.421114778,24.4744396,6.943595443,51.91362289,0
98.84375,0.259476123,0.764356559,13.87928725,12.50814633,175.1588257,0
104.8984375,0.261252213,0.418917645,20.68930274,8.251639975,70.41230875,0
120.3671875,0.078553509,0.324665797,15.21395648,10.08647922,116.5501448,0
135.2109375,-0.285003623,-1.087748183,85.975536,1.214491704,-0.243286194,0
120.828125,0.138406019,-0.072662135,19.8829371,8.764895697,86.30498304,0
10.078125,5.20018925,26.46538334,65.31915379,0.144130842,-1.049979848,1
18.421875,5.734184572,34.56811951,69.64844244,0.821274273,-0.059284769,1
112.2578125,0.052727651,0.492998063,10.33697336,14.93961246,315.8958384,0
15.6875,3.62697965,12.69504749,60.93699718,-1.051948265,0.311540147,1
86.5078125,0.866033278,1.713924534,18.81872769,8.920990222,85.32272412,0
103.8125,0.375638497,0.081458509,10.68867883,14.10235066,281.7702199,0
145.546875,-0.235489932,-0.248751943,18.16866205,9.463273494,95.2335746,0
74.484375,1.442538553,4.753955877,29.3469252,5.828484084,34.52274251,1
29.5859375,5.350709151,35.27651674,49.30776594,2.716095654,7.546922134,1
117.6328125,0.32291023,-0.127726619,28.06712909,5.582035661,32.50749412,0
98.359375,1.057577732,0.759414072,94.92465242,-0.481317363,-1.497141153,1
119.546875,0.111526286,-0.084342636,12.80542946,11.62919897,171.6843713,0
57.5,2.933662904,13.23320067,77.7114579,1.547073788,0.790752257,1
42.765625,2.328699596,5.957139157,93.04224843,0.72212505,-1.201452271,1
113.2890625,0.042194363,-0.807788259,24.81123735,6.624811467,48.46934322,0
103.9140625,0.100982345,-0.197320215,23.47503186,5.585466179,35.09955053,0
105.0859375,0.290414565,-0.194580928,20.31351531,9.417017511,92.95199098,0
113.2109375,0.138078142,0.278650083,45.3659755,2.872796322,7.171746216,0
122.59375,-0.125916897,-0.079433834,8.549305018,23.73928716,665.2707706,0
55.6640625,2.704785472,11.609644,50.45689417,3.241780746,9.855860025,1
126.3515625,-0.120530793,-0.457801414,14.16860383,9.530531603,120.6550092,0
97.203125,0.666373873,2.979826177,48.61389466,3.063647212,8.10047095,0
134.109375,0.161767859,0.547540882,16.9497317,10.77318011,123.6444866,0
98.078125,0.678554487,0.641073274,9.776978163,18.28692566,417.3314348,1
129.84375,-0.243341594,0.518242087,14.02558324,9.182906756,115.8866049,0
122.9453125,0.098878523,-0.476678852,43.90077015,3.551902649,11.47823016,0
126.5234375,0.414295081,2.097695822,13.71975969,10.07780817,135.1062749,0
85.5625,0.934045726,0.007399074,93.78110269,-0.648924065,-1.21364414,1
15.8828125,7.268593181,53.24115298,67.23453292,0.46751992,-0.491603919,1
113.1875,0.693296624,-0.1424789,25.28329819,6.844521764,50.69205775,0
51.0703125,2.509115646,6.156814519,77.65851827,0.088468245,-1.002333705,1
66.25,2.122348963,4.234448377,61.72483685,2.07361136,3.256666281,1
128.171875,0.150712183,-0.60777109,11.66626508,13.19594642,221.9784785,0
74.8203125,1.777321041,2.123472569,76.96192786,1.231877612,0.199027295,1
172.5625,-0.921973906,1.363436223,104.7754932,0.424477214,-1.619876921,0
111.6171875,0.174967056,0.653560205,17.04575537,8.468793329,81.61297664,0
31.796875,4.327562238,20.43281951,62.44372697,1.843819367,2.581170151,1
102.8046875,0.236803316,0.189692345,15.76234994,8.375935808,88.80154629,0
45.546875,4.291156306,23.67373009,44.83227103,3.389806746,11.4423978,1
127.9375,0.113561629,0.222291821,11.65317174,12.87368108,221.9100133,0
94.921875,0.242758751,0.585400544,11.75981037,12.46411347,210.5668108,0
115.1015625,0.113357973,-0.2930537,86.36039608,-0.114307912,-1.907472685,0
134.484375,0.012331666,0.55150942,24.75674096,6.14371994,40.99827757,0
132.78125,-0.05606102,0.499475237,14.90304812,9.067125075,104.8470195,0
119.15625,0.46465455,-0.043930093,52.71949736,2.727909552,6.06360806,1
126.765625,0.018512506,-0.021403026,22.31202636,7.119705975,54.90326858,0
36.2578125,3.894937424,17.61454425,66.62552488,1.564796292,1.38528949,1
127.6484375,-0.027529483,0.066972419,18.18325482,7.366258001,65.1344517,0
96.171875,0.622198736,1.621677439,20.14923219,9.552989401,94.59263053,0
122.6640625,-0.001922855,-0.302281891,17.67374831,7.803036545,73.7259227,0
81.0390625,1.458136946,4.47202413,43.60001183,4.002470455,14.6379967,1
48.0,3.232482712,14.97328566,62.08698018,0.678813792,0.096656476,1
124.796875,0.064761636,-0.28525132,23.14588449,8.042119477,65.22803466,0
67.953125,1.463462038,6.730613638,12.26560812,10.75830451,169.8153692,0
85.328125,0.514176279,1.597649876,14.47108058,8.361904487,98.5639186,0
123.5859375,0.220894172,-0.138663472,10.56932375,15.58596639,311.1601649,0
116.0390625,0.134365913,0.684195874,20.87837766,8.053458884,69.31543854,0
113.3671875,0.530648354,-0.249349962,19.4241695,6.309515276,47.51712232,0
127.90625,-0.018153299,-1.073750811,64.20824171,0.84149273,-0.125147914,0
118.65625,0.180288553,0.028660447,13.22537993,9.847835078,137.2251654,0
92.6953125,0.292746538,1.112674151,12.76426334,14.97948287,247.9089992,0
71.671875,2.442415667,8.106835426,27.5691658,6.880068839,49.68101026,1
119.1328125,0.223922309,-0.228760359,12.07102526,12.01279214,194.0922303,0
125.28125,0.035942616,-0.421985488,24.29311823,6.121106486,41.54855601,0
132.59375,-0.007378934,0.283999669,18.96012379,8.554398205,81.95998741,0
57.265625,2.602551079,10.98865798,57.08473083,2.918643281,7.086953376,1
40.0,4.300105986,20.39031592,71.37776501,0.55366437,-0.602633589,1
99.6015625,0.74438565,2.048660222,16.03203578,8.829618958,96.37416339,0
117.46875,0.091699419,0.492070114,11.31180242,16.43494501,301.9755875,0
92.9375,0.64073312,1.613604396,18.32411981,9.263298677,95.53395626,0
84.6953125,0.960378055,1.102570305,27.76409972,6.181767503,40.39924672,1
102.3046875,0.274963007,0.263984622,12.25600226,13.10213863,207.7074788,0
19.359375,5.712255492,36.65609879,47.53991379,2.638707716,6.82989392,1
127.46875,0.009769425,-0.548990547,22.72393775,8.394011856,73.90099972,0
82.703125,0.617555579,1.605611873,16.5579933,10.3509346,121.3305939,0
100.3515625,0.279276773,-0.16955397,13.22756755,11.26469905,157.0202884,0
127.578125,-0.030213347,-0.088678545,16.95650943,9.351440501,96.80530844,0
67.5703125,2.080023822,3.50914516,63.33319576,1.694861154,1.962960382,1
102.4140625,0.283450145,0.480460577,37.19515507,4.541610351,20.15982986,1
89.96875,0.47727521,1.02394347,38.56472529,4.52988613,19.58007099,0
24.546875,5.507383047,34.64385111,51.18912742,2.663496019,6.865731896,1
54.3203125,3.229625208,11.20132794,73.66302493,0.646594646,-0.588894016,1
120.375,-0.007578323,-0.052948337,14.12099406,9.161691818,115.7422502,0
66.8515625,1.802132263,2.232983407,80.61287231,0.841739875,-0.637751734,1
136.0,-0.075758626,-0.084250989,37.14877339,4.40069083,19.00434774,0
100.9453125,0.470580382,0.987926003,15.88242364,8.75823935,93.86329439,0
105.109375,0.12668004,-0.180780687,14.18444101,9.037362098,110.0297906,0
89.921875,0.76791154,1.59853819,16.22080862,12.62556139,168.144427,1
115.15625,0.389621738,-0.129343322,21.17554032,9.289008901,93.01545005,1
110.6171875,0.340251947,-0.705622327,63.83405372,2.075018465,2.787840058,0
116.53125,0.501503203,1.205993442,39.00035553,4.294867592,18.02600874,0
35.625,5.49848826,36.53151479,66.1545436,1.526680228,1.366022367,1
24.953125,6.592260045,46.09974488,61.68625828,1.505857193,1.832977269,1
101.9453125,0.1466995,0.38538966,16.13873837,12.37777804,161.0014776,0
22.5390625,4.248686624,17.97538192,67.03781543,0.594073738,-0.202539391,1
39.484375,3.617343951,13.5868907,46.45606648,2.936264579,8.414207098,1
94.6484375,0.414356343,2.4535882,20.01810742,7.920727304,67.37067538,0
92.6875,0.483733298,1.299760009,33.29672195,4.36817959,19.27459313,0
11.6328125,6.255561501,40.839036,69.24592855,1.000682016,0.007548225,1
64.28125,2.845727763,12.81320802,70.6758993,2.605758081,4.863059303,1
109.0,0.360930807,0.508660825,10.03333483,17.17751267,374.5320786,0
136.6484375,-0.029036513,-0.030122946,19.93342559,7.734322091,64.96623954,0
90.078125,1.369902072,3.981459285,60.57315655,1.635994942,1.609376782,1
114.359375,0.066838406,-0.189316037,29.79517292,5.014722448,26.58168912,0
115.6875,0.445118581,0.98047914,51.47874479,2.61982716,5.758852621,1
144.703125,-0.308911459,0.481418392,17.19936549,8.389627349,83.68491002,0
143.109375,-0.250942834,0.938084606,11.55735911,13.87825261,242.0671398,0
135.875,0.088898501,-0.669713639,14.88801751,11.5323631,159.509243,0
73.4296875,1.891876111,8.195140975,31.35826139,6.01544618,36.39483966,1
45.953125,4.720774703,28.36968049,54.24102778,3.013749832,8.21314785,1
103.109375,0.234121917,0.326756575,10.80663139,14.44904705,280.6491925,0
83.8125,0.611750363,1.617375621,14.7608129,10.64449998,134.2461138,0
92.0,0.468973336,2.477055239,13.43261863,16.04164797,261.5004364,0
125.4453125,-0.031518318,-0.386009479,28.70921871,5.868466702,35.2703589,0
130.3515625,0.12651249,-0.666486148,27.00365251,7.257964258,53.77857075,0
71.3984375,2.262237471,6.299382891,64.225903,1.965983617,2.714476897,1
99.515625,0.468152535,0.439287517,14.64788877,9.637235147,116.6782256,0
111.4921875,0.412766448,0.522884156,25.86092412,7.55054023,57.52957314,0
116.96875,0.336088211,0.218204353,14.266745,10.69450175,140.0775311,0
115.828125,0.062017495,-0.257675213,15.98537913,11.44188737,141.1292824,0
125.875,0.31110165,-0.099561515,18.5620146,9.374312751,100.4779685,0
133.21875,0.01450983,-0.010261929,17.2609402,7.991772537,79.74024863,0
115.53125,0.141298621,-0.387191469,17.25399461,7.422563353,69.0946247,0
127.859375,0.087845459,-0.20754873,84.85495912,0.606596808,-1.322520378,0
42.2421875,4.261947535,25.05911295,79.26204974,0.858547728,-0.532012073,1
127.5625,0.071034599,-0.63887063,16.31225113,8.702809573,97.62573391,0
147.359375,-0.175585493,0.290360864,38.01250862,3.34210812,11.70906779,0
140.34375,-0.168623214,1.392341495,15.56980664,8.235929764,88.50152658,0
67.6875,1.570719175,4.742252088,60.71798274,2.254384215,3.935413256,1
96.6953125,0.478161846,-0.767792176,51.40058969,2.704796651,6.983626797,0
136.3359375,0.022320157,-0.281646011,9.151538016,20.54318258,517.0981622,0
119.984375,0.084777094,-0.025236891,16.30544261,8.203992947,84.39620914,0
113.6796875,0.331690687,0.636715361,11.53160122,18.41205002,355.439894,0
69.2109375,2.602622367,11.03299416,41.38266061,3.902658237,15.15191981,1
88.8359375,0.594958494,2.543958533,13.72430644,9.341568519,120.7629239,0
53.828125,3.004472287,8.92222955,93.99833488,-0.529378181,-1.270118104,1
148.546875,-0.157453673,-0.087208473,21.19289263,8.40506515,76.18774214,0
116.4375,0.066440352,-0.68568066,19.80252837,8.620895914,83.01771137,0
93.4609375,0.291266001,-0.151676535,17.57692825,10.43882487,115.9224805,0
110.0390625,0.504592259,0.109065862,21.96878445,8.4735387,78.87579289,0
105.1796875,0.27922356,1.382464494,24.79020138,7.372898999,56.88341417,0
105.9765625,0.267155709,1.429108479,12.41090788,11.78307283,181.9038203,0
85.4375,1.218083161,3.110134495,46.64198651,3.399783106,10.5567558,1
92.8046875,0.470206482,-1.040047783,40.8289721,1.837011797,2.432999899,0
119.3984375,0.145644194,-0.198148664,17.94570457,10.43588479,117.5018539,0
127.7265625,0.064123326,-0.377866076,38.74041119,3.614779716,12.38148371,0
125.8515625,-0.21339795,-0.590819309,15.03771454,9.452618857,115.6428368,0
117.703125,0.120246545,-0.189479414,15.85336006,9.945552163,111.4626095,0
114.9609375,0.228306741,0.058602053,46.38082863,2.59808252,5.503013072,0
126.0078125,0.051876951,-0.535040066,24.57675292,5.781485224,35.89193488,0
138.0703125,-0.055911309,0.822521503,15.40794062,9.314489901,110.8283619,0
125.15625,-0.122888148,-0.616029813,13.07263293,11.71826413,171.1889624,0
114.2265625,0.416414227,0.215440332,53.30781429,3.069775149,7.992743548,1
45.953125,3.025359265,10.17626072,67.77961261,1.274147653,0.69120019,1
95.7890625,0.58822372,2.528347177,13.16818703,11.2508104,160.8637679,0
157.5859375,-0.308626969,0.115956991,9.73532189,17.23539114,400.0113362,0
110.546875,0.323621202,0.078120278,23.20846838,7.389332925,57.68042546,0
116.28125,0.708503039,1.659615188,22.29139881,7.810545693,68.1781063,0
54.8828125,3.164036716,14.59328252,33.39096395,4.98750327,26.18417008,1
24.4453125,5.990057921,39.79235909,60.54986574,1.724759343,2.405349384,1
34.9140625,4.42970383,20.5645789,60.87113837,1.395168685,1.019151776,1
74.3125,1.123778342,-0.387463737,49.02973174,1.281707136,1.683086399,0
102.90625,0.448067156,0.209662169,15.24160034,9.844055818,121.7711391,0
123.390625,0.371588648,0.20792817,19.90754592,7.242301988,58.53251353,0
115.5078125,0.131775574,-0.498368512,27.16023407,6.45439773,43.35643725,0
26.53125,5.436224105,32.43774101,51.3579928,2.279080658,5.406194859,1
99.8515625,0.595444332,1.298899389,20.77817875,7.049433564,55.82602645,0
92.8359375,1.244060628,1.00983219,84.5250919,-0.726943807,-0.830375768,0
119.96875,0.274818415,1.862654827,18.65798588,7.426411029,65.29705936,0
81.6640625,0.532178576,1.740904249,29.50215616,6.447181986,42.92168272,0
128.765625,0.149426015,-0.309529847,16.07732546,10.70291909,130.121044,0
147.15625,-0.441836412,0.350294384,20.58866408,6.503842501,48.72534004,0
62.9609375,2.622388619,11.01241526,65.57206369,1.432434525,1.130669269,1
86.6796875,0.263564626,0.606125456,18.47212492,10.42016431,111.4556109,0
140.90625,0.062158062,0.529802354,25.96925438,4.961810673,27.29839584,0
36.7421875,5.601090703,40.16710305,66.03728379,1.617478021,1.690875928,1
130.9375,0.196293547,-0.558537431,25.79706891,6.508806491,44.34794277,0
118.046875,0.09520857,-0.397231442,21.42300668,7.725961275,65.24205101,0
58.4375,2.148539156,4.683292326,74.83821189,1.13811631,-0.027805804,1
94.4140625,0.554283059,0.041587458,54.89815702,2.690076786,5.648402272,0
115.125,0.500494603,0.679510777,25.78112128,6.65260076,47.19143684,0
75.4296875,0.911070762,3.832179101,35.24968806,4.361116374,19.00273947,0
120.5859375,0.138782474,0.52433169,16.97373395,10.84587696,125.7551466,0
37.484375,3.227628728,11.1104865,13.5652043,13.28380171,198.4579322,1
115.2265625,0.510877716,0.941634404,15.80498736,7.847605457,82.96831572,0
122.3515625,0.041311657,0.664394114,16.86198114,8.321653142,83.12111415,0
113.625,0.148778813,-0.382697031,18.3370351,7.768444324,69.89615245,0
74.2578125,2.019289295,4.775811477,49.24629575,3.364227521,10.37875397,1
114.8984375,0.353471904,0.106848108,21.11233173,8.052268926,69.98121576,0
95.6484375,0.354299238,0.538338223,15.16904039,10.96983117,144.3181942,0
143.015625,-0.413088168,-0.288130869,18.26140452,11.13279641,131.3957269,0
104.046875,0.264587145,0.093056486,18.00706602,6.98310784,59.41675968,0
114.734375,0.028809768,-0.154890504,11.61349796,13.50386545,234.4148147,0
86.234375,1.665532921,5.535417171,50.88779011,3.24987218,9.113489622,1
40.421875,4.504206249,25.1930472,48.16018406,3.021872524,8.989669513,1
101.6640625,0.060506612,0.833298374,18.67105106,10.40860435,113.1377025,0
50.375,2.960198409,10.17820522,82.23541097,0.344893652,-1.134392158,1
9.9765625,5.859133735,35.45942226,65.17461055,0.742921419,-0.089009483,1
115.75,0.275062422,0.465967664,41.75629776,4.306728173,17.37411076,0
122.0,0.488275773,0.395520474,16.160132,9.556323608,104.1623025,0
120.0,0.277509474,-0.006992449,11.14631778,16.88726924,329.7478651,0
71.1953125,2.969223144,15.0879771,43.12914842,3.907151901,14.36515482,1
148.9296875,-0.193766156,0.838409533,13.30575335,13.20844043,190.147768,0
110.6796875,0.459937078,1.69068874,22.20179407,5.93974728,39.7813741,1
6.5,7.124226849,50.96172018,79.1985529,-0.056566566,-1.405542127,1
126.1640625,-0.18679188,-0.146062183,11.0873352,12.73873147,240.5595545,0
122.8046875,0.131073625,-0.358660018,51.24902419,3.666345136,11.53207639,0
110.640625,0.243765633,-0.427215103,16.51081626,10.343141,115.3549647,0
77.5390625,0.885258402,3.487682395,19.78962667,7.709830909,68.63102844,0
137.3984375,0.184818786,0.378972016,13.15311873,12.70289098,200.7989359,0
138.4609375,-0.228002011,-0.293962359,23.27086239,7.978441368,69.86873515,0
130.4453125,0.051313109,0.762493109,26.20485904,6.672602578,44.56326045,0
109.3515625,0.493768649,0.828258756,11.33867793,18.50064207,370.9374617,0
16.453125,4.907022016,24.51982375,48.85663376,1.767359757,3.527974111,1
86.3125,0.728503395,1.03163107,58.04411497,2.402478393,4.550779232,1
110.0390625,0.142885272,0.397192191,66.15415797,2.176526246,2.953258832,0
82.2890625,2.50350864,11.83244457,81.40398865,1.053516718,-0.515394386,1
113.0234375,0.042195067,-0.238392187,34.02858743,5.261158864,26.77543893,0
125.6953125,0.164893801,-0.122253431,26.78214682,7.17667414,52.05173451,0
34.2109375,4.700482747,27.6889219,44.24130653,3.621798194,13.17412781,1
125.65625,0.229544732,0.500912986,22.25962653,7.92293878,67.53804355,0
124.3515625,0.083316104,-0.91820436,80.11783861,1.409242285,0.39790725,0
58.65625,2.497482791,11.99754051,34.65064959,4.912274384,23.84005166,1
159.078125,-0.363834868,1.141354087,9.677674059,18.65277583,427.2568174,0
112.9375,0.125599543,2.175571826,25.70685737,5.92306988,35.59757027,0
118.0859375,0.002220623,0.012829676,24.30351427,6.352474157,44.46994278,0
52.3046875,2.635561296,10.13713674,66.3636247,1.515008297,1.010958626,1
20.90625,5.468975702,33.11219187,72.69047818,0.956281866,-0.030934891,1
114.5703125,0.508180805,0.543763996,16.08610873,11.21768179,132.6892305,1
120.78125,0.006859746,0.432321302,15.34603622,8.521713784,95.56393579,0
126.09375,-0.133909843,-0.610810262,17.74737181,11.82534229,145.623157,0
