 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
22.046875,31.09633705,5.388688281,31.45966732,105.9832776,74.74201821,0.676139895,-0.831068872,1
44.484375,43.75838926,3.542063799,12.75264013,85.0819398,51.93820268,1.606605083,2.398179238,1
89.6796875,40.29887049,1.05700675,1.97204155,12.81020067,42.5175934,3.550624631,12.28484441,1
24.0703125,28.29260714,6.125874086,41.04211532,67.40886288,70.02635114,0.932696412,0.101681022,1
86.1015625,48.07559799,1.41847599,2.924549748,23.45150502,61.99321753,2.591523524,5.33872771,1
19.4140625,36.90306715,4.574662379,22.17394704,16.5777592,40.84932105,3.139949017,10.35582939,1
28.3984375,30.12093848,5.60150491,34.16865153,85.35367893,72.13412694,0.890621628,-0.255434123,1
121.4765625,41.67845008,0.506407661,0.720947388,9.387959866,40.42028352,4.427581883,18.70914104,1
97.765625,50.08874692,0.54992549,0.056298891,15.50334448,46.96505663,3.109500247,8.689941472,1
52.0,41.98213906,2.247982321,5.826077561,123.4673913,67.9385403,0.356264573,-0.855169937,1
59.0625,37.52369043,2.78725125,11.16678574,10.47324415,37.65867371,4.484587493,21.20672607,1
72.734375,38.52809129,2.195396957,6.201500447,62.4632107,77.51439278,0.913483452,-0.483853847,1
27.8515625,27.66543699,6.197866078,44.145531,75.80016722,69.46730686,0.963370687,0.015395832,1
82.4296875,47.39456779,1.084620859,1.849159946,85.93729097,88.0720398,0.28630973,-1.594326498,1
123.5703125,57.27669732,0.514650264,-0.346149639,3.496655518,21.32027994,8.74531061,84.63796303,1
18.765625,45.88785317,3.575489014,12.36521482,147.6220736,66.28125676,-0.376736874,-0.90735235,1
16.0546875,37.73329692,4.970412333,24.33292136,110.5510033,58.82409502,0.5260487,-0.127439908,1
31.3984375,37.66782029,4.257805093,19.78775589,53.87040134,69.74477427,1.262336529,0.582910557,1
84.5390625,40.82793589,1.789563736,4.561213836,3.56270903,22.27417887,8.323706164,73.56392192,1
84.1875,48.70875659,0.841634777,0.544465299,6.849498328,33.24509808,5.368737399,29.40634735,1
57.8671875,35.14509458,3.392913848,14.63329698,24.85702341,57.36983632,2.549469547,5.703453999,1
92.625,49.33099305,1.245449139,1.498713238,55.12458194,81.09780027,1.123216083,-0.246585138,1
68.1015625,34.94836366,2.10780892,8.442367704,5.709866221,31.01071025,5.862879274,34.59967467,1
62.296875,36.12702403,2.342500371,9.199861467,9.785953177,38.6297839,4.569072108,21.41290064,1
65.0703125,34.73317569,2.266075075,9.32482866,12.45568562,39.95271716,3.778114332,14.68210797,1
36.515625,30.75533093,5.538119728,36.61006208,56.81187291,86.6066178,1.174596115,-0.274811991,1
49.703125,33.44943931,3.686563982,18.12867716,92.96571906,86.5434992,0.485746675,-1.160444923,1
28.84375,36.66751745,4.380115281,20.01748126,77.60535117,71.5958074,0.628072461,-0.421118762,1
16.25,30.86867344,6.026511044,37.70232112,123.7115385,93.41866189,0.010348421,-1.5677302,1
63.6953125,31.29735377,2.988502449,15.50930693,86.35367893,93.17431336,0.476516327,-1.40644635,1
47.5546875,29.93477508,4.121611176,24.17757305,10.80100334,41.48639458,4.401306006,19.3159248,1
84.0078125,34.2523941,1.363557767,5.062536586,10.24665552,40.57020667,4.084324106,15.84995549,1
61.03125,34.26230105,2.813587479,13.14913531,24.33779264,54.4898623,2.57322153,5.97624269,1
6.5,31.52305704,7.124226849,50.96172018,139.4197324,79.1985529,-0.056566566,-1.405542127,1
89.4296875,37.86379446,1.255240171,3.467667924,71.12207358,78.70648544,0.443105226,-1.432246842,1
37.25,30.95132267,4.43751256,25.24357093,73.23494983,82.84329093,0.864999317,-0.616193394,1
47.203125,61.00824219,2.009311961,2.740597233,23.19230769,47.12111493,2.417386344,5.858358578,1
27.84375,40.45858946,4.389795732,19.11953438,94.38043478,54.4937932,1.310102109,1.083522105,1
85.015625,47.24586364,1.387549434,2.041649755,53.24749164,71.89373861,0.890792872,-0.742236199,1
31.296875,35.84937224,4.260269381,19.16800831,199.5777592,58.65664338,-1.86231995,2.391870403,1
25.296875,39.15660851,4.450881677,19.67773429,88.72324415,57.10776788,1.168896762,0.945171619,1
44.8828125,29.89607549,4.805442612,30.06194003,13.60033445,45.77443021,3.724953771,13.49530196,1
36.0390625,46.97745509,3.312638443,10.61678866,1.495819398,13.53507086,13.30621017,200.8570219,1
19.4140625,46.19109887,3.705014294,13.04605745,96.02842809,61.41001406,0.610825109,-0.194554797,1
54.7421875,32.33763435,3.345038285,16.48487023,32.77424749,59.42004441,1.821401637,2.44146281,1
107.8984375,41.161048,0.237448562,0.781973354,1.703177258,15.46534663,11.46304278,148.4341533,1
71.5,54.94741805,1.771012709,2.65133641,33.94899666,65.00634063,1.865206671,2.211822965,1
67.5625,39.85123704,2.511827049,7.763682214,34.17140468,63.34727943,1.940723222,2.749474956,1
22.0859375,48.34770343,3.754646062,13.27491421,110.5928094,71.5711909,0.035804361,-0.895803629,1
79.0703125,43.38385781,1.584939782,3.885098004,34.2173913,64.41764776,1.718283135,1.680739323,1
15.6875,46.58908637,3.62697965,12.69504749,174.8361204,60.93699718,-1.051948265,0.311540147,1
91.7734375,42.46969781,1.547537612,3.486250189,150.5443144,92.77363329,-0.530580801,-1.270990164,1
85.4375,43.2309839,1.218083161,3.110134495,13.99665552,46.64198651,3.399783106,10.5567558,1
87.703125,46.23063097,1.302489632,2.084023559,20.15133779,53.70627729,2.744228196,6.484419395,1
31.3046875,46.68604559,3.608243865,12.5695194,86.16053512,77.19090469,0.356688748,-0.962746012,1
106.671875,41.35330046,0.420093235,0.781941293,2.903010033,17.35934274,7.99972221,77.2891029,1
27.546875,24.77204176,6.758971677,55.9693161,74.39464883,77.08591896,0.86353316,-0.423537357,1
54.625,34.03949912,2.202762448,10.56004668,49.89214047,80.69743589,1.304085539,0.116022665,1
55.875,33.68233959,2.734160587,12.05838952,11.1638796,40.07797458,4.024834632,16.18292524,1
70.984375,47.46281182,1.698129534,3.342902637,6.898829431,30.63443914,5.769658132,35.77648585,1
31.6015625,30.68319467,5.777222294,39.10297084,44.61789298,72.7426879,1.518847756,1.004429926,1
86.5390625,38.71145307,1.803818291,5.52675691,10.14046823,37.15085402,4.034846654,16.83663613,1
62.796875,34.05266128,2.776799913,11.6846634,19.88879599,56.18345346,2.713191643,5.912275552,1
14.1484375,35.02768767,4.999419405,26.678071,168.8712375,70.90820395,-0.588690802,-0.977318435,1
11.8828125,28.27726038,7.347116778,55.4057565,92.30769231,67.40200845,0.536685484,-0.245252644,1
21.734375,30.83638384,6.114189192,39.4765072,146.5334448,82.5792194,-0.307349352,-1.334366402,1
61.7265625,50.89430144,2.167074934,4.613956303,7.137123746,32.5333314,5.202977927,27.79875759,1
28.5,30.89498341,4.85741434,28.12136742,99.57274247,71.98993491,0.588580234,-0.577556703,1
67.7109375,36.2672701,1.825590122,6.507033765,10.48578595,42.3903342,4.231965471,17.19117815,1
68.34375,31.10426958,2.001883491,9.361044194,54.32608696,76.11726797,0.993078221,-0.563096101,1
36.4296875,30.16767817,4.839073399,30.31634386,23.12876254,53.4283987,2.571287338,6.062639089,1
39.1640625,33.53258148,4.311137093,22.85493637,78.48411371,72.2703299,0.687210557,-0.377126095,1
36.859375,30.05508858,5.501739886,35.59935562,85.35953177,69.03638831,0.689293279,-0.202261963,1
8.84375,31.63276523,5.942715019,36.91478672,112.4113712,67.64823687,0.350133387,-1.063705658,1
18.46875,24.79161196,7.595096784,65.38597385,69.80016722,75.24496916,0.894922284,-0.118137123,1
62.3515625,37.78363358,3.028611424,12.85167811,41.74331104,70.71289043,1.682642485,1.705525714,1
96.546875,39.51697803,1.128441314,2.58304544,88.47491639,87.97220528,0.238320736,-1.546453911,1
65.1640625,50.64564044,1.990829783,3.713695014,56.56354515,76.74473482,1.142132668,0.006204287,1
38.6015625,30.42006427,4.454485184,24.83556835,74.60535117,74.77609681,0.936863413,-0.187639851,1
71.4140625,40.51900159,1.582277875,4.229061893,8.204849498,39.56497146,5.194352095,26.09292347,1
57.90625,32.20137747,3.250958328,17.30989607,25.54682274,56.80155547,2.413393475,4.922058958,1
58.6328125,33.14618924,3.142086962,14.45405088,37.44732441,65.84515941,1.745324901,1.976719986,1
78.0546875,44.6946775,1.555123382,3.749351741,137.4874582,83.12858644,-0.625662006,-0.92402117,1
28.34375,31.81401949,4.818364841,28.06014478,57.3770903,71.16328516,1.128142114,0.326350843,1
107.2890625,56.87515829,0.58374247,-0.063270871,20.28428094,58.3505247,2.769052204,6.156350178,1
90.5703125,54.4532029,1.238811579,0.880609879,152.4197324,73.97177722,-0.933087708,-0.371531583,1
42.2421875,45.10521486,3.274912409,10.75108954,74.51505017,75.75909456,0.713122645,-0.585218532,1
69.4453125,37.79070831,1.770154537,6.696241552,8.025083612,32.30417266,5.197634274,29.21257992,1
94.65625,48.96577847,1.120508084,1.532026927,3.712374582,23.56963384,8.139562245,70.77428481,1
38.78125,24.89821075,5.486618305,43.46374779,60.61705686,93.00184579,1.060881789,-0.670000208,1
37.671875,30.32766615,5.233518942,30.58937306,113.0242475,76.25646689,0.13200448,-0.896855742,1
8.875,33.56314012,5.776645432,33.26688987,170.8595318,61.85071034,-0.735534604,-0.070244703,1
25.9765625,32.72242753,5.105107217,27.61179429,59.46070234,66.25276642,1.262784744,0.832944243,1
33.203125,41.88215599,3.751521906,14.37265825,108.5802676,79.64975218,0.026774705,-1.129047672,1
10.75,37.03925283,5.326652756,28.12321137,108.5443144,66.54038336,0.381339773,-0.816997109,1
112.421875,43.68845839,0.442356339,0.463952655,25.73578595,59.32650507,2.090990129,2.870576444,1
34.9921875,32.7455856,4.132751898,21.93084176,61.6229097,70.08372282,1.108185858,0.344425534,1
94.453125,42.9443425,0.621966788,1.050666918,2.214046823,17.8339424,9.520920288,99.13952322,1
69.2109375,35.25723604,1.093096134,4.435121802,2.345317726,20.20025961,9.389613296,91.75081705,1
63.9453125,35.38610881,2.679737056,11.0443603,60.77508361,74.20072714,0.878393345,-0.431599372,1
36.0390625,37.72482653,4.091050433,17.52244822,81.17140468,71.76757742,0.718281913,-0.319615643,1
31.0625,36.52498075,4.499440752,21.44777272,92.89297659,79.81795917,0.452206178,-0.924016419,1
105.140625,36.7161269,1.202375439,3.639246019,31.8361204,59.58570652,1.781491554,1.909746524,1
25.4375,38.22563562,4.739033364,22.52865643,102.9841137,74.67973257,0.12298678,-0.855435414,1
95.3515625,41.82881592,1.280502609,3.351276969,14.10367893,47.47480536,3.513019199,11.30599897,1
75.8125,46.96720099,1.623910841,3.116579971,134.4874582,86.85156682,-0.405338234,-1.333759605,1
19.8359375,30.27033855,6.005141397,37.93730527,48.71655518,64.52055564,1.312654577,1.02515552,1
31.5078125,32.41961118,4.863106117,28.54648857,25.98160535,50.55684568,2.392551815,5.598698289,1
35.3515625,31.4644119,4.819742314,27.05880686,18.72826087,47.50089495,3.116141164,9.737623197,1
20.484375,31.26399296,5.917498105,37.2119748,47.95401338,64.48740816,1.30631509,1.035232369,1
8.1953125,31.70273514,6.262653406,40.29073128,96.72408027,67.73470867,0.498758172,-0.774813666,1
28.609375,29.97505066,5.159143189,31.13085748,29.71153846,57.22296561,2.196534777,4.41086239,1
17.0078125,31.17277861,5.936043887,36.75222153,63.31354515,69.60168219,0.895209094,-0.112167817,1
21.5703125,30.87137722,5.661067337,34.31211675,52.07859532,63.06510818,1.239048946,0.847647921,1
55.6015625,30.84166719,3.76265049,19.62593194,15.85451505,46.80919683,3.407549073,11.38513296,1
45.5390625,29.88020413,4.635340378,26.25011305,32.57274247,54.81280603,1.913243272,3.389580912,1
39.2109375,31.00167645,4.553259937,25.26928711,25.30267559,52.1755497,2.472872891,5.780820366,1
44.3203125,59.6722734,2.062026291,3.429955354,80.7909699,54.64416469,1.346399735,1.212320519,1
35.6171875,33.15237574,5.168639905,29.04602353,58.40635452,69.24761995,1.093188772,0.323029453,1
48.3671875,30.0577234,4.500912427,27.91794242,69.83862876,74.18078711,0.740556013,-0.606040114,1
48.328125,48.31118358,3.173766502,9.525356912,47.38963211,69.05985015,1.365999822,0.773646881,1
17.0234375,46.59155383,3.716950468,13.10581926,95.91220736,66.37242762,0.48443973,-0.438687261,1
40.5,32.375,4.164566562,20.67360417,36.92140468,60.11308054,1.822866747,2.788196401,1
73.140625,38.62130532,2.224342588,7.188845541,23.82608696,59.84781303,2.506847238,5.015605136,1
34.0234375,32.87629865,4.981060087,28.37821898,65.14966555,78.47505733,1.09021515,-0.095110795,1
38.8125,42.19870222,3.493950076,12.1990424,103.2508361,74.18175021,0.141825369,-0.778827618,1
49.015625,43.05428702,3.142801966,10.5891811,12.48996656,41.17180822,3.778334085,14.25652381,1
48.859375,32.71222401,4.292333086,22.99204784,23.60953177,52.01613021,2.531317876,6.1075161,1
37.5625,31.29615342,4.85183203,29.80988336,27.19565217,64.7975508,2.386364229,4.365153314,1
7.828125,30.71520119,6.435012012,42.46402931,121.4046823,47.96556853,0.663053339,1.203138762,1
66.875,42.18263861,1.878733996,6.119066013,3.695652174,25.49600299,7.296599543,53.94529349,1
37.5234375,31.26498762,4.430806169,24.5163329,25.83444816,53.41659035,2.653111339,7.022520014,1
90.3671875,36.78566957,1.553546259,5.185332343,5.619565217,30.87884814,5.991010293,36.56053633,1
68.7890625,37.30713997,2.308338091,9.559366931,23.5819398,60.38550188,2.585329789,5.451547271,1
59.4453125,47.56834041,2.168906391,5.541206207,4.650501672,26.34873389,6.658480366,46.21752194,1
83.1484375,38.29451859,1.522564529,4.05683926,6.010033445,30.57768602,5.726569838,34.05263772,1
76.0546875,60.41294209,1.432916528,0.936654202,12.50250836,42.66156574,3.993994981,15.72042199,1
25.1015625,50.44053427,3.347547018,10.45598155,89.64632107,72.03009053,0.417781874,-0.84980008,1
107.515625,49.00908468,0.543042813,0.564612713,17.27508361,51.83933323,2.926019923,7.232496915,1
127.5859375,46.18873093,0.034216034,-0.221619632,2.611204013,19.81288325,8.920285204,86.84669138,1
67.625,38.4991883,1.718432958,5.631490989,7.795150502,36.43033866,5.034399818,25.2891414,1
85.4453125,49.86353386,1.314571449,2.081513939,131.3795987,71.98888375,-0.473466462,-0.579712461,1
51.8671875,35.85939798,3.268105214,15.02731718,21.65802676,58.52660783,2.754392126,6.393432547,1
85.828125,44.74792407,1.272535838,2.621678054,23.97742475,53.2413762,2.202864227,3.894429578,1
43.2265625,30.31609897,5.101297203,32.75339724,43.88461538,71.64244924,1.641698775,1.439339227,1
16.875,37.97429229,4.59064206,21.78251449,117.6421405,48.98592758,0.877831858,0.607236595,1
107.3515625,49.82603954,0.349515296,0.131933658,4.275919732,24.92314183,6.489325841,44.29654047,1
36.2578125,36.28494998,3.894937424,17.61454425,41.64214047,66.62552488,1.564796292,1.38528949,1
48.7265625,29.38290182,4.408512213,26.62998642,111.437291,97.07281986,-0.07671805,-1.715076049,1
73.984375,36.52053882,1.564606015,5.44133577,22.13545151,55.67129143,2.36442332,4.150410047,1
97.9609375,51.91600824,0.608531646,0.236163272,9.275083612,38.05800556,4.252712817,17.4604517,1
34.7734375,29.19766013,6.539958541,46.27395894,62.85033445,78.48118349,1.098217689,-0.035242971,1
19.1953125,41.2179911,4.462306353,19.59778112,122.2031773,76.60516209,-0.052434708,-1.139054342,1
72.1953125,36.16111054,2.60122326,9.521297542,10.63628763,41.68584516,4.206409502,17.25083221,1
37.2265625,33.25263496,3.643542588,16.96713818,132.5560201,45.16922146,0.303267649,0.675769791,1
79.6953125,37.48928151,1.698401977,5.235228951,41.64214047,73.36736284,1.399719585,0.314248849,1
112.390625,55.33043274,0.57493878,-0.10730539,18.93143813,55.76389832,2.850478752,6.673444959,1
62.15625,38.48628764,2.289042241,9.167445715,4.787625418,28.59201623,6.166882567,37.6205642,1
34.375,31.88088181,4.588341747,25.88273951,36.93143813,63.50680301,1.873383987,2.675003601,1
75.4375,38.48330604,1.624541213,5.284175857,5.531772575,31.36855828,6.17166674,38.35373117,1
23.703125,41.67777424,4.112598685,16.68712542,12.27257525,39.32338633,3.710672843,14.11099688,1
99.8515625,40.63943779,0.48934237,1.148864259,4.045150502,20.28129033,5.924678426,40.87828704,1
77.3828125,39.1695276,2.213106287,7.49103005,17.27173913,48.32784746,3.183798985,9.779543823,1
93.0859375,51.14944821,1.298184844,1.792965793,126.8704013,97.17698793,-0.160468153,-1.586368761,1
67.0234375,33.73575274,2.062084654,7.6813938,11.07692308,44.31387859,4.049321684,15.23666699,1
69.90625,41.74970762,2.148702629,6.438614516,27.93227425,67.67510123,2.286553135,3.615612813,1
8.2421875,31.03494656,7.005739422,49.67224062,137.8528428,67.04329019,-0.062367311,-1.092932703,1
105.625,44.58296339,0.312617135,0.470928338,5.420568562,30.00422844,6.011428797,36.84324089,1
96.0703125,74.56008311,0.703671126,-0.96008249,10.63461538,35.09606176,3.711222329,14.28225887,1
61.828125,35.58003947,2.179119289,8.942227009,31.31270903,59.54490904,2.096319587,3.684103858,1
33.4140625,29.1192396,4.840333824,30.20788807,12.60535117,38.58749479,3.515438261,13.21505032,1
55.484375,39.5663968,2.696052092,9.30684456,46.07692308,76.21677917,1.55500491,1.007749819,1
34.3828125,28.03990491,5.820933509,40.23854564,52.80518395,74.92169607,1.308382574,0.520161698,1
46.921875,42.90316301,3.111214183,10.10921616,93.25752508,74.66304845,0.427270153,-0.714515922,1
81.0546875,43.2643236,1.336181291,3.28131762,5.079431438,28.2171977,6.167735352,39.38260309,1
65.21875,48.50820444,1.903969885,4.238163188,39.68561873,70.81057089,1.714942713,1.618266353,1
8.2265625,30.90489819,7.627580248,57.07049316,149.777592,65.43616742,-0.331612418,-0.497152087,1
14.3359375,31.94728992,5.856152143,35.30350776,23.03093645,48.90323747,2.522333773,6.252608495,1
61.484375,35.89067262,2.766948448,9.599166836,24.45986622,56.93554616,2.413603211,4.952572917,1
45.4921875,43.49730525,3.033387283,9.43170166,46.80351171,67.90771099,1.360775488,0.839947048,1
29.203125,28.97718914,6.338635552,44.28826479,48.89882943,58.77825769,1.750623628,2.735024941,1
64.921875,32.22858043,3.429072745,16.42133222,33.67056856,60.49110748,1.748564728,2.088555685,1
58.7890625,33.07724207,2.8263069,15.03986162,17.25752508,54.34239494,3.19287929,9.012004353,1
25.1328125,34.70666612,4.815266857,25.22566306,91.40468227,86.55596395,0.390899123,-1.237220689,1
101.0078125,41.5616064,0.247110802,0.527799075,2.153846154,19.59876993,9.595103422,94.06356535,1
104.171875,42.57256844,0.444380821,1.250158008,3.418896321,21.03606421,7.396831389,60.68193763,1
132.7265625,52.18966535,0.38494762,-0.302649476,2.991638796,22.14749728,8.2024656,71.18111082,1
42.9765625,30.03239523,4.202870721,25.93140631,18.10117057,54.33182421,2.97848891,7.47002421,1
139.2578125,52.00334215,0.088801747,-0.398664735,2.134615385,18.31139344,9.597763259,98.2654565,1
106.9375,54.51802311,0.693495497,0.0708385,24.21655518,62.03452022,2.45236426,4.601263057,1
104.53125,47.9394047,0.865707929,0.848686501,2.449832776,17.39243074,9.904190427,110.2218337,1
123.4921875,43.92856347,0.599689101,0.807372728,3.821906355,22.88317477,6.702945631,48.02882827,1
