 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class,class,cap-shape,cap-surface
22.046875,31.09633705,5.388688281,31.45966732,74.74201821,0.676139895,-0.831068872,1,e,f,y
44.484375,43.75838926,3.542063799,12.75264013,51.93820268,1.606605083,2.398179238,1,e,x,y
89.6796875,40.29887049,1.05700675,1.97204155,42.5175934,3.550624631,12.28484441,1,e,f,f
24.0703125,28.29260714,6.125874086,41.04211532,70.02635114,0.932696412,0.101681022,1,e,x,s
86.1015625,48.07559799,1.41847599,2.924549748,61.99321753,2.591523524,5.33872771,1,p,x,y
19.4140625,36.90306715,4.574662379,22.17394704,40.84932105,3.139949017,10.35582939,1,e,b,y
28.3984375,30.12093848,5.60150491,34.16865153,72.13412694,0.890621628,-0.255434123,1,e,s,f
121.4765625,41.67845008,0.506407661,0.720947388,40.42028352,4.427581883,18.70914104,1,e,x,s
97.765625,50.08874692,0.54992549,0.056298891,46.96505663,3.109500247,8.689941472,1,e,b,y
52.0,41.98213906,2.247982321,5.826077561,67.9385403,0.356264573,-0.855169937,1,e,f,y
59.0625,37.52369043,2.78725125,11.16678574,37.65867371,4.484587493,21.20672607,1,e,b,y
72.734375,38.52809129,2.195396957,6.201500447,77.51439278,0.913483452,-0.483853847,1,e,b,y
27.8515625,27.66543699,6.197866078,44.145531,69.46730686,0.963370687,0.015395832,1,e,x,y
82.4296875,47.39456779,1.084620859,1.849159946,88.0720398,0.28630973,-1.594326498,1,e,f,f
123.5703125,57.27669732,0.514650264,-0.346149639,21.32027994,8.74531061,84.63796303,1,e,x,f
18.765625,45.88785317,3.575489014,12.36521482,66.28125676,-0.376736874,-0.90735235,1,e,b,y
16.0546875,37.73329692,4.970412333,24.33292136,58.82409502,0.5260487,-0.127439908,1,e,x,s
31.3984375,37.66782029,4.257805093,19.78775589,69.74477427,1.262336529,0.582910557,1,e,b,y
84.5390625,40.82793589,1.789563736,4.561213836,22.27417887,8.323706164,73.56392192,1,e,x,s
84.1875,48.70875659,0.841634777,0.544465299,33.24509808,5.368737399,29.40634735,1,e,b,s
57.8671875,35.14509458,3.392913848,14.63329698,57.36983632,2.549469547,5.703453999,1,e,x,s
92.625,49.33099305,1.245449139,1.498713238,81.09780027,1.123216083,-0.246585138,1,e,x,f
68.1015625,34.94836366,2.10780892,8.442367704,31.01071025,5.862879274,34.59967467,1,e,f,s
62.296875,36.12702403,2.342500371,9.199861467,38.6297839,4.569072108,21.41290064,1,p,x,y
65.0703125,34.73317569,2.266075075,9.32482866,39.95271716,3.778114332,14.68210797,1,e,x,f
36.515625,30.75533093,5.538119728,36.61006208,86.6066178,1.174596115,-0.274811991,1,e,b,y
49.703125,33.44943931,3.686563982,18.12867716,86.5434992,0.485746675,-1.160444923,1,e,x,s
28.84375,36.66751745,4.380115281,20.01748126,71.5958074,0.628072461,-0.421118762,1,e,b,y
16.25,30.86867344,6.026511044,37.70232112,93.41866189,0.010348421,-1.5677302,1,e,x,y
63.6953125,31.29735377,2.988502449,15.50930693,93.17431336,0.476516327,-1.40644635,1,e,x,f
47.5546875,29.93477508,4.121611176,24.17757305,41.48639458,4.401306006,19.3159248,1,e,b,y
84.0078125,34.2523941,1.363557767,5.062536586,40.57020667,4.084324106,15.84995549,1,e,x,s
61.03125,34.26230105,2.813587479,13.14913531,54.4898623,2.57322153,5.97624269,1,e,f,y
6.5,31.52305704,7.124226849,50.96172018,79.1985529,-0.056566566,-1.405542127,1,e,x,f
89.4296875,37.86379446,1.255240171,3.467667924,78.70648544,0.443105226,-1.432246842,1,e,x,s
37.25,30.95132267,4.43751256,25.24357093,82.84329093,0.864999317,-0.616193394,1,p,x,y
47.203125,61.00824219,2.009311961,2.740597233,47.12111493,2.417386344,5.858358578,1,e,x,y
27.84375,40.45858946,4.389795732,19.11953438,54.4937932,1.310102109,1.083522105,1,e,x,f
85.015625,47.24586364,1.387549434,2.041649755,71.89373861,0.890792872,-0.742236199,1,e,b,s
31.296875,35.84937224,4.260269381,19.16800831,58.65664338,-1.86231995,2.391870403,1,p,x,y
25.296875,39.15660851,4.450881677,19.67773429,57.10776788,1.168896762,0.945171619,1,e,x,s
44.8828125,29.89607549,4.805442612,30.06194003,45.77443021,3.724953771,13.49530196,1,e,x,y
36.0390625,46.97745509,3.312638443,10.61678866,13.53507086,13.30621017,200.8570219,1,e,x,f
19.4140625,46.19109887,3.705014294,13.04605745,61.41001406,0.610825109,-0.194554797,1,e,f,s
54.7421875,32.33763435,3.345038285,16.48487023,59.42004441,1.821401637,2.44146281,1,e,x,y
107.8984375,41.161048,0.237448562,0.781973354,15.46534663,11.46304278,148.4341533,1,e,f,f
71.5,54.94741805,1.771012709,2.65133641,65.00634063,1.865206671,2.211822965,1,e,x,s
67.5625,39.85123704,2.511827049,7.763682214,63.34727943,1.940723222,2.749474956,1,e,b,y
22.0859375,48.34770343,3.754646062,13.27491421,71.5711909,0.035804361,-0.895803629,1,e,x,y
79.0703125,43.38385781,1.584939782,3.885098004,64.41764776,1.718283135,1.680739323,1,e,b,y
15.6875,46.58908637,3.62697965,12.69504749,60.93699718,-1.051948265,0.311540147,1,e,x,s
91.7734375,42.46969781,1.547537612,3.486250189,92.77363329,-0.530580801,-1.270990164,1,p,x,y
85.4375,43.2309839,1.218083161,3.110134495,46.64198651,3.399783106,10.5567558,1,e,b,s
87.703125,46.23063097,1.302489632,2.084023559,53.70627729,2.744228196,6.484419395,1,e,b,y
31.3046875,46.68604559,3.608243865,12.5695194,77.19090469,0.356688748,-0.962746012,1,p,x,y
106.671875,41.35330046,0.420093235,0.781941293,17.35934274,7.99972221,77.2891029,1,e,b,s
27.546875,24.77204176,6.758971677,55.9693161,77.08591896,0.86353316,-0.423537357,1,e,b,y
54.625,34.03949912,2.202762448,10.56004668,80.69743589,1.304085539,0.116022665,1,e,b,y
55.875,33.68233959,2.734160587,12.05838952,40.07797458,4.024834632,16.18292524,1,e,x,y
70.984375,47.46281182,1.698129534,3.342902637,30.63443914,5.769658132,35.77648585,1,e,x,f
31.6015625,30.68319467,5.777222294,39.10297084,72.7426879,1.518847756,1.004429926,1,e,x,y
86.5390625,38.71145307,1.803818291,5.52675691,37.15085402,4.034846654,16.83663613,1,e,b,s
62.796875,34.05266128,2.776799913,11.6846634,56.18345346,2.713191643,5.912275552,1,e,x,f
14.1484375,35.02768767,4.999419405,26.678071,70.90820395,-0.588690802,-0.977318435,1,e,x,y
11.8828125,28.27726038,7.347116778,55.4057565,67.40200845,0.536685484,-0.245252644,1,e,x,s
21.734375,30.83638384,6.114189192,39.4765072,82.5792194,-0.307349352,-1.334366402,1,e,b,y
61.7265625,50.89430144,2.167074934,4.613956303,32.5333314,5.202977927,27.79875759,1,e,x,s
28.5,30.89498341,4.85741434,28.12136742,71.98993491,0.588580234,-0.577556703,1,e,f,f
67.7109375,36.2672701,1.825590122,6.507033765,42.3903342,4.231965471,17.19117815,1,e,b,y
68.34375,31.10426958,2.001883491,9.361044194,76.11726797,0.993078221,-0.563096101,1,e,x,f
36.4296875,30.16767817,4.839073399,30.31634386,53.4283987,2.571287338,6.062639089,1,e,x,f
39.1640625,33.53258148,4.311137093,22.85493637,72.2703299,0.687210557,-0.377126095,1,e,x,s
36.859375,30.05508858,5.501739886,35.59935562,69.03638831,0.689293279,-0.202261963,1,e,f,s
8.84375,31.63276523,5.942715019,36.91478672,67.64823687,0.350133387,-1.063705658,1,e,x,f
18.46875,24.79161196,7.595096784,65.38597385,75.24496916,0.894922284,-0.118137123,1,e,f,s
62.3515625,37.78363358,3.028611424,12.85167811,70.71289043,1.682642485,1.705525714,1,e,f,y
96.546875,39.51697803,1.128441314,2.58304544,87.97220528,0.238320736,-1.546453911,1,e,b,y
65.1640625,50.64564044,1.990829783,3.713695014,76.74473482,1.142132668,0.006204287,1,e,b,s
38.6015625,30.42006427,4.454485184,24.83556835,74.77609681,0.936863413,-0.187639851,1,e,x,y
71.4140625,40.51900159,1.582277875,4.229061893,39.56497146,5.194352095,26.09292347,1,e,s,f
57.90625,32.20137747,3.250958328,17.30989607,56.80155547,2.413393475,4.922058958,1,e,f,y
58.6328125,33.14618924,3.142086962,14.45405088,65.84515941,1.745324901,1.976719986,1,p,x,y
78.0546875,44.6946775,1.555123382,3.749351741,83.12858644,-0.625662006,-0.92402117,1,e,x,y
28.34375,31.81401949,4.818364841,28.06014478,71.16328516,1.128142114,0.326350843,1,e,x,y
107.2890625,56.87515829,0.58374247,-0.063270871,58.3505247,2.769052204,6.156350178,1,e,x,f
90.5703125,54.4532029,1.238811579,0.880609879,73.97177722,-0.933087708,-0.371531583,1,e,x,f
42.2421875,45.10521486,3.274912409,10.75108954,75.75909456,0.713122645,-0.585218532,1,e,f,s
69.4453125,37.79070831,1.770154537,6.696241552,32.30417266,5.197634274,29.21257992,1,e,f,y
94.65625,48.96577847,1.120508084,1.532026927,23.56963384,8.139562245,70.77428481,1,e,x,s
38.78125,24.89821075,5.486618305,43.46374779,93.00184579,1.060881789,-0.670000208,1,e,f,f
37.671875,30.32766615,5.233518942,30.58937306,76.25646689,0.13200448,-0.896855742,1,e,x,y
8.875,33.56314012,5.776645432,33.26688987,61.85071034,-0.735534604,-0.070244703,1,e,x,f
25.9765625,32.72242753,5.105107217,27.61179429,66.25276642,1.262784744,0.832944243,1,e,b,y
33.203125,41.88215599,3.751521906,14.37265825,79.64975218,0.026774705,-1.129047672,1,e,x,f
10.75,37.03925283,5.326652756,28.12321137,66.54038336,0.381339773,-0.816997109,1,e,x,y
112.421875,43.68845839,0.442356339,0.463952655,59.32650507,2.090990129,2.870576444,1,e,f,y
34.9921875,32.7455856,4.132751898,21.93084176,70.08372282,1.108185858,0.344425534,1,e,x,s
94.453125,42.9443425,0.621966788,1.050666918,17.8339424,9.520920288,99.13952322,1,e,s,f
69.2109375,35.25723604,1.093096134,4.435121802,20.20025961,9.389613296,91.75081705,1,e,x,s
63.9453125,35.38610881,2.679737056,11.0443603,74.20072714,0.878393345,-0.431599372,1,e,b,s
36.0390625,37.72482653,4.091050433,17.52244822,71.76757742,0.718281913,-0.319615643,1,e,s,f
31.0625,36.52498075,4.499440752,21.44777272,79.81795917,0.452206178,-0.924016419,1,e,b,y
105.140625,36.7161269,1.202375439,3.639246019,59.58570652,1.781491554,1.909746524,1,e,x,y
25.4375,38.22563562,4.739033364,22.52865643,74.67973257,0.12298678,-0.855435414,1,e,b,y
95.3515625,41.82881592,1.280502609,3.351276969,47.47480536,3.513019199,11.30599897,1,p,x,y
75.8125,46.96720099,1.623910841,3.116579971,86.85156682,-0.405338234,-1.333759605,1,e,x,s
19.8359375,30.27033855,6.005141397,37.93730527,64.52055564,1.312654577,1.02515552,1,e,x,y
31.5078125,32.41961118,4.863106117,28.54648857,50.55684568,2.392551815,5.598698289,1,e,b,s
35.3515625,31.4644119,4.819742314,27.05880686,47.50089495,3.116141164,9.737623197,1,e,x,f
20.484375,31.26399296,5.917498105,37.2119748,64.48740816,1.30631509,1.035232369,1,p,x,s
8.1953125,31.70273514,6.262653406,40.29073128,67.73470867,0.498758172,-0.774813666,1,e,x,y
28.609375,29.97505066,5.159143189,31.13085748,57.22296561,2.196534777,4.41086239,1,e,x,s
17.0078125,31.17277861,5.936043887,36.75222153,69.60168219,0.895209094,-0.112167817,1,e,b,y
21.5703125,30.87137722,5.661067337,34.31211675,63.06510818,1.239048946,0.847647921,1,e,x,s
55.6015625,30.84166719,3.76265049,19.62593194,46.80919683,3.407549073,11.38513296,1,e,b,s
45.5390625,29.88020413,4.635340378,26.25011305,54.81280603,1.913243272,3.389580912,1,e,x,s
39.2109375,31.00167645,4.553259937,25.26928711,52.1755497,2.472872891,5.780820366,1,e,b,y
44.3203125,59.6722734,2.062026291,3.429955354,54.64416469,1.346399735,1.212320519,1,e,x,f
35.6171875,33.15237574,5.168639905,29.04602353,69.24761995,1.093188772,0.323029453,1,e,f,y
48.3671875,30.0577234,4.500912427,27.91794242,74.18078711,0.740556013,-0.606040114,1,e,x,f
48.328125,48.31118358,3.173766502,9.525356912,69.05985015,1.365999822,0.773646881,1,e,x,s
17.0234375,46.59155383,3.716950468,13.10581926,66.37242762,0.48443973,-0.438687261,1,e,x,y
40.5,32.375,4.164566562,20.67360417,60.11308054,1.822866747,2.788196401,1,e,x,f
73.140625,38.62130532,2.224342588,7.188845541,59.84781303,2.506847238,5.015605136,1,p,x,s
34.0234375,32.87629865,4.981060087,28.37821898,78.47505733,1.09021515,-0.095110795,1,e,b,y
38.8125,42.19870222,3.493950076,12.1990424,74.18175021,0.141825369,-0.778827618,1,e,b,y
49.015625,43.05428702,3.142801966,10.5891811,41.17180822,3.778334085,14.25652381,1,p,x,y
48.859375,32.71222401,4.292333086,22.99204784,52.01613021,2.531317876,6.1075161,1,e,b,s
37.5625,31.29615342,4.85183203,29.80988336,64.7975508,2.386364229,4.365153314,1,e,x,s
7.828125,30.71520119,6.435012012,42.46402931,47.96556853,0.663053339,1.203138762,1,e,x,y
66.875,42.18263861,1.878733996,6.119066013,25.49600299,7.296599543,53.94529349,1,e,b,y
37.5234375,31.26498762,4.430806169,24.5163329,53.41659035,2.653111339,7.022520014,1,e,x,s
90.3671875,36.78566957,1.553546259,5.185332343,30.87884814,5.991010293,36.56053633,1,e,x,s
68.7890625,37.30713997,2.308338091,9.559366931,60.38550188,2.585329789,5.451547271,1,e,x,y
59.4453125,47.56834041,2.168906391,5.541206207,26.34873389,6.658480366,46.21752194,1,e,x,s
83.1484375,38.29451859,1.522564529,4.05683926,30.57768602,5.726569838,34.05263772,1,e,x,s
76.0546875,60.41294209,1.432916528,0.936654202,42.66156574,3.993994981,15.72042199,1,e,x,y
25.1015625,50.44053427,3.347547018,10.45598155,72.03009053,0.417781874,-0.84980008,1,e,x,y
107.515625,49.00908468,0.543042813,0.564612713,51.83933323,2.926019923,7.232496915,1,p,x,y
127.5859375,46.18873093,0.034216034,-0.221619632,19.81288325,8.920285204,86.84669138,1,e,b,y
67.625,38.4991883,1.718432958,5.631490989,36.43033866,5.034399818,25.2891414,1,e,x,f
85.4453125,49.86353386,1.314571449,2.081513939,71.98888375,-0.473466462,-0.579712461,1,p,x,s
51.8671875,35.85939798,3.268105214,15.02731718,58.52660783,2.754392126,6.393432547,1,e,x,y
85.828125,44.74792407,1.272535838,2.621678054,53.2413762,2.202864227,3.894429578,1,e,f,f
43.2265625,30.31609897,5.101297203,32.75339724,71.64244924,1.641698775,1.439339227,1,e,x,y
16.875,37.97429229,4.59064206,21.78251449,48.98592758,0.877831858,0.607236595,1,e,b,y
107.3515625,49.82603954,0.349515296,0.131933658,24.92314183,6.489325841,44.29654047,1,p,x,y
36.2578125,36.28494998,3.894937424,17.61454425,66.62552488,1.564796292,1.38528949,1,e,f,y
48.7265625,29.38290182,4.408512213,26.62998642,97.07281986,-0.07671805,-1.715076049,1,e,x,s
73.984375,36.52053882,1.564606015,5.44133577,55.67129143,2.36442332,4.150410047,1,e,x,s
97.9609375,51.91600824,0.608531646,0.236163272,38.05800556,4.252712817,17.4604517,1,e,f,y
34.7734375,29.19766013,6.539958541,46.27395894,78.48118349,1.098217689,-0.035242971,1,e,b,s
19.1953125,41.2179911,4.462306353,19.59778112,76.60516209,-0.052434708,-1.139054342,1,e,x,s
72.1953125,36.16111054,2.60122326,9.521297542,41.68584516,4.206409502,17.25083221,1,e,f,f
37.2265625,33.25263496,3.643542588,16.96713818,45.16922146,0.303267649,0.675769791,1,e,x,y
79.6953125,37.48928151,1.698401977,5.235228951,73.36736284,1.399719585,0.314248849,1,e,x,y
112.390625,55.33043274,0.57493878,-0.10730539,55.76389832,2.850478752,6.673444959,1,e,b,s
62.15625,38.48628764,2.289042241,9.167445715,28.59201623,6.166882567,37.6205642,1,e,b,s
34.375,31.88088181,4.588341747,25.88273951,63.50680301,1.873383987,2.675003601,1,e,f,s
75.4375,38.48330604,1.624541213,5.284175857,31.36855828,6.17166674,38.35373117,1,e,b,s
23.703125,41.67777424,4.112598685,16.68712542,39.32338633,3.710672843,14.11099688,1,e,x,f
99.8515625,40.63943779,0.48934237,1.148864259,20.28129033,5.924678426,40.87828704,1,e,x,y
77.3828125,39.1695276,2.213106287,7.49103005,48.32784746,3.183798985,9.779543823,1,e,b,y
93.0859375,51.14944821,1.298184844,1.792965793,97.17698793,-0.160468153,-1.586368761,1,e,x,y
67.0234375,33.73575274,2.062084654,7.6813938,44.31387859,4.049321684,15.23666699,1,e,x,y
69.90625,41.74970762,2.148702629,6.438614516,67.67510123,2.286553135,3.615612813,1,e,x,y
8.2421875,31.03494656,7.005739422,49.67224062,67.04329019,-0.062367311,-1.092932703,1,e,x,y
105.625,44.58296339,0.312617135,0.470928338,30.00422844,6.011428797,36.84324089,1,e,x,y
96.0703125,74.56008311,0.703671126,-0.96008249,35.09606176,3.711222329,14.28225887,1,e,x,s
61.828125,35.58003947,2.179119289,8.942227009,59.54490904,2.096319587,3.684103858,1,e,x,y
33.4140625,29.1192396,4.840333824,30.20788807,38.58749479,3.515438261,13.21505032,1,e,x,s
55.484375,39.5663968,2.696052092,9.30684456,76.21677917,1.55500491,1.007749819,1,e,f,y
34.3828125,28.03990491,5.820933509,40.23854564,74.92169607,1.308382574,0.520161698,1,e,b,s
46.921875,42.90316301,3.111214183,10.10921616,74.66304845,0.427270153,-0.714515922,1,e,x,f
81.0546875,43.2643236,1.336181291,3.28131762,28.2171977,6.167735352,39.38260309,1,e,x,y
65.21875,48.50820444,1.903969885,4.238163188,70.81057089,1.714942713,1.618266353,1,e,b,s
8.2265625,30.90489819,7.627580248,57.07049316,65.43616742,-0.331612418,-0.497152087,1,e,b,s
14.3359375,31.94728992,5.856152143,35.30350776,48.90323747,2.522333773,6.252608495,1,e,x,f
61.484375,35.89067262,2.766948448,9.599166836,56.93554616,2.413603211,4.952572917,1,e,b,s
45.4921875,43.49730525,3.033387283,9.43170166,67.90771099,1.360775488,0.839947048,1,e,x,s
29.203125,28.97718914,6.338635552,44.28826479,58.77825769,1.750623628,2.735024941,1,e,b,s
64.921875,32.22858043,3.429072745,16.42133222,60.49110748,1.748564728,2.088555685,1,e,b,s
58.7890625,33.07724207,2.8263069,15.03986162,54.34239494,3.19287929,9.012004353,1,e,f,y
25.1328125,34.70666612,4.815266857,25.22566306,86.55596395,0.390899123,-1.237220689,1,e,f,y
101.0078125,41.5616064,0.247110802,0.527799075,19.59876993,9.595103422,94.06356535,1,e,x,s
104.171875,42.57256844,0.444380821,1.250158008,21.03606421,7.396831389,60.68193763,1,e,f,y
132.7265625,52.18966535,0.38494762,-0.302649476,22.14749728,8.2024656,71.18111082,1,e,b,s
42.9765625,30.03239523,4.202870721,25.93140631,54.33182421,2.97848891,7.47002421,1,e,x,y
139.2578125,52.00334215,0.088801747,-0.398664735,18.31139344,9.597763259,98.2654565,1,e,x,f
106.9375,54.51802311,0.693495497,0.0708385,62.03452022,2.45236426,4.601263057,1,e,f,y
104.53125,47.9394047,0.865707929,0.848686501,17.39243074,9.904190427,110.2218337,1,e,x,s
123.4921875,43.92856347,0.599689101,0.807372728,22.88317477,6.702945631,48.02882827,1,e,x,s
99.3671875,48.84028036,1.028380113,1.303839586,18.26745633,9.34770625,98.16981116,1,e,b,y
91.953125,44.54875478,0.849315069,1.584868649,69.73682607,1.586333182,0.790308618,1,e,f,y
25.25,38.45695646,4.254208119,18.29593351,66.903739,0.627086736,-0.290638787,1,e,x,y
74.515625,34.35408099,1.863238661,7.586409245,31.30726522,5.486881071,29.91894199,1,e,x,y
80.3828125,46.30033091,1.638253591,3.074124288,71.85159617,1.54733821,0.97463544,1,e,f,f
92.7734375,47.72188551,1.001202445,1.361122525,74.42784636,1.405874814,0.430680187,1,e,s,f
64.75,37.355346,2.700921964,9.75913666,63.08915308,1.852955233,2.402569575,1,e,f,s
18.8515625,27.89995795,6.442400642,45.41388046,67.85918695,-0.349759232,-0.790003375,1,e,f,f
102.5,51.58669887,0.750566791,1.008369441,38.06237396,4.638705859,21.56844746,1,e,x,f
82.8203125,33.02495117,1.701452382,7.984340445,51.84946138,2.679094902,6.209272719,1,e,b,y
15.6171875,42.25335066,4.038129399,15.77168727,63.54623843,0.334481081,-0.55237967,1,e,x,s
75.1015625,35.11918098,2.198113989,8.981400545,54.02381432,2.580942125,5.568507205,1,e,b,y
66.0859375,33.80759607,2.382131399,10.54549866,55.74309414,2.993356094,7.536158187,1,e,b,y
38.484375,42.75547925,3.590710146,13.66344214,65.7849098,1.010050723,-0.050717106,1,e,b,y
29.6875,28.96839603,5.489499161,36.46387281,71.53276566,1.760260947,1.856991506,1,e,f,s
98.359375,42.51594083,1.101357495,2.01541722,48.57136992,3.560790534,11.61026227,1,e,f,f
52.109375,32.66119505,3.699436673,19.73857374,82.48933185,1.406347004,0.331634915,1,e,f,s
56.640625,49.86007521,1.749052196,2.374493761,79.71268219,-0.798698757,-0.76995542,1,e,f,y
56.09375,37.82369411,2.44164557,9.562797275,39.60656723,4.651450959,21.28355403,1,e,x,y
48.3125,31.36148862,3.634014344,18.55715856,86.66999636,0.491667511,-1.207753263,1,e,s,f
47.703125,41.12696792,2.988944978,9.782930357,54.16160339,2.518365045,5.511305397,1,e,x,y
37.5859375,60.30256101,2.222209937,3.719046054,72.37353164,0.963634078,-0.246372287,1,e,x,y
35.015625,36.52973626,4.047037688,18.55782727,64.7635067,1.294091502,0.83847887,1,e,f,f
16.125,45.22150346,3.715820643,13.43083724,58.59054302,-0.935188481,0.261596437,1,p,f,s
105.6171875,51.66359349,0.417958841,-0.054699271,59.99097507,2.304263788,3.768413009,1,p,x,s
51.078125,34.00795159,2.444445348,11.13702041,69.53253903,1.663044173,1.066220886,1,e,f,y
48.5078125,34.13255321,3.957364247,19.7776566,86.29018732,0.942294255,-0.611597645,1,e,x,y
45.0,30.36908379,3.774394214,20.90031147,83.78552108,1.02618067,-0.46882176,1,e,b,s
116.2265625,42.48588274,0.273692976,1.259573808,28.59040614,5.787260303,34.78619146,1,e,f,f
95.0078125,47.68098679,1.003758981,0.993613107,62.60253242,2.396493208,4.445248968,1,e,f,y
101.3359375,49.19576286,0.588679004,0.572627591,26.99019216,6.453153284,44.42716152,1,e,x,y
